quincena,date,open,close,variacion,sector
2021-01-Q1,2021-01-04,65.08855716255854,62.72521209716797,-0.0363096858866932,df_xlc
2021-01-Q2,2021-01-19,63.15753715522163,64.25273895263672,0.017340793304264225,df_xlc
2021-02-Q1,2021-02-01,64.81957441712431,70.13232421875,0.08196212100124711,df_xlc
2021-02-Q2,2021-02-16,70.13232511601932,68.75850677490234,-0.01958894616490009,df_xlc
2021-03-Q1,2021-03-01,69.67117378156462,72.2651138305664,0.037231180532918746,df_xlc
2021-03-Q2,2021-03-16,72.67824255078328,70.56421661376953,-0.029087466383582308,df_xlc
2021-04-Q1,2021-04-01,71.19940082777732,74.0000228881836,0.039334910516742025,df_xlc
2021-04-Q2,2021-04-16,74.20214170236956,75.11641693115234,0.012321412937783011,df_xlc
2021-05-Q1,2021-05-03,75.41477932219325,74.1925048828125,-0.016207359490622558,df_xlc
2021-05-Q2,2021-05-17,74.17325906270203,75.82862091064453,0.022317501871437904,df_xlc
2021-06-Q1,2021-06-01,76.10771656685897,76.8776626586914,0.010116531234464994,df_xlc
2021-06-Q2,2021-06-16,77.03162569065859,78.06675720214844,0.013437747187716158,df_xlc
2021-07-Q1,2021-07-01,77.97035036124248,78.45242309570312,0.006182769889158697,df_xlc
2021-07-Q2,2021-07-16,78.56810918969374,79.44550323486328,0.011167305083684402,df_xlc
2021-08-Q1,2021-08-02,79.78293736611322,80.20714569091797,0.005317030668576627,df_xlc
2021-08-Q2,2021-08-16,79.92754270587828,82.55003356933594,0.03281085311365121,df_xlc
2021-09-Q1,2021-09-01,82.6850197592972,81.13274383544922,-0.018773363402062277,df_xlc
2021-09-Q2,2021-09-16,81.02669513146927,77.36974334716797,-0.045132678537212194,df_xlc
2021-10-Q1,2021-10-01,77.77535749391645,77.57255554199219,-0.0026075348086972245,df_xlc
2021-10-Q2,2021-10-18,77.47598345356654,77.55325317382812,0.0009973377144401518,df_xlc
2021-11-Q1,2021-11-01,77.82368069033873,78.67354583740234,0.010920392604472579,df_xlc
2021-11-Q2,2021-11-16,78.50938617864448,72.79190063476562,-0.07282550306620635,df_xlc
2021-12-Q1,2021-12-01,73.83494300702584,74.2695541381836,0.005886252680067698,df_xlc
2021-12-Q2,2021-12-16,74.44338827767675,75.17718505859375,0.009857111529903947,df_xlc
2022-01-Q1,2022-01-03,75.35139698249588,74.09326171875,-0.01669690694703576,df_xlc
2022-01-Q2,2022-01-18,74.03520128921943,71.56737518310547,-0.03333314508693463,df_xlc
2022-02-Q1,2022-02-01,71.6157577332136,68.02530670166016,-0.05013493042870202,df_xlc
2022-02-Q2,2022-02-16,67.12525303291223,66.24457550048828,-0.01311991378255423,df_xlc
2022-03-Q1,2022-03-01,65.94455173235673,62.750885009765625,-0.048429576647255924,df_xlc
2022-03-Q2,2022-03-16,63.29284939137663,66.73314666748047,0.05435522826331416,df_xlc
2022-04-Q1,2022-04-01,67.05332271944664,64.50160217285156,-0.038055094708304954,df_xlc
2022-04-Q2,2022-04-18,64.4627829340841,57.30240631103516,-0.11107768385318897,df_xlc
2022-05-Q1,2022-05-02,57.41883803594012,57.2538948059082,-0.002872632670286248,df_xlc
2022-05-Q2,2022-05-16,56.9240149414786,58.38908386230469,0.025737273140910132,df_xlc
2022-06-Q1,2022-06-01,58.84509490399976,53.45055389404297,-0.09167358840626354,df_xlc
2022-06-Q2,2022-06-16,52.28625862726251,52.78240585327149,0.009489055806151786,df_xlc
2022-07-Q1,2022-07-01,52.59761185144171,53.891151428222656,0.024593123741710105,df_xlc
2022-07-Q2,2022-07-18,54.27046447181692,54.824832916259766,0.010214919843384268,df_xlc
2022-08-Q1,2022-08-01,54.4163517784734,58.13164138793945,0.0682752424232855,df_xlc
2022-08-Q2,2022-08-16,57.84959072675033,52.88938522338867,-0.08574313907925367,df_xlc
2022-09-Q1,2022-09-01,52.75322649391309,51.25543594360352,-0.02839239701257683,df_xlc
2022-09-Q2,2022-09-16,50.85667855758125,46.675758361816406,-0.08220985550660953,df_xlc
2022-10-Q1,2022-10-03,47.211810433531,46.76347732543945,-0.009496206647757124,df_xlc
2022-10-Q2,2022-10-17,47.562684274061056,46.98764801025391,-0.012090071714492067,df_xlc
2022-11-Q1,2022-11-01,47.60166614084531,49.27806091308594,0.03521714486380492,df_xlc
2022-11-Q2,2022-11-16,48.99540790892704,50.20397567749024,0.024666960030411262,df_xlc
2022-12-Q1,2022-12-01,50.30143862747321,46.84144973754883,-0.06878508814725301,df_xlc
2022-12-Q2,2022-12-16,46.92916611849186,46.88837432861328,-0.0008692204284128961,df_xlc
2023-01-Q1,2023-01-03,47.46482285374696,51.148284912109375,0.07760404099078265,df_xlc
2023-01-Q2,2023-01-17,51.02126942282958,53.81562042236328,0.05476835506337597,df_xlc
2023-02-Q1,2023-02-01,53.43456401718162,54.97830581665039,0.02889032273141382,df_xlc
2023-02-Q2,2023-02-16,54.01102179952699,52.27188873291016,-0.0321995957245908,df_xlc
2023-03-Q1,2023-03-01,52.17417724787211,53.07306289672852,0.017228554359102508,df_xlc
2023-03-Q2,2023-03-16,52.93627166998736,56.79413986206055,0.07287759546278044,df_xlc
2023-04-Q1,2023-04-03,56.38266527378625,58.02857971191406,0.029191852320841573,df_xlc
2023-04-Q2,2023-04-17,57.39177074853511,58.685001373291016,0.022533380794648436,df_xlc
2023-05-Q1,2023-05-01,58.59681844582708,58.77316665649414,0.0030095185258239296,df_xlc
2023-05-Q2,2023-05-16,58.47925177794368,60.9775276184082,0.042720721700594405,df_xlc
2023-06-Q1,2023-06-01,61.15387514061792,63.97545623779297,0.04613904009659359,df_xlc
2023-06-Q2,2023-06-16,64.24978569096741,63.86345672607422,-0.0060129222337236155,df_xlc
2023-07-Q1,2023-07-03,63.65739100172744,65.894775390625,0.03514728382187145,df_xlc
2023-07-Q2,2023-07-17,65.89478288231854,67.50411224365234,0.02442271286040819,df_xlc
2023-08-Q1,2023-08-01,67.14103718238424,65.75740051269531,-0.020607913248798453,df_xlc
2023-08-Q2,2023-08-16,65.46299700428078,66.46392822265625,0.015290030462705778,df_xlc
2023-09-Q1,2023-09-01,66.67981263999897,66.248046875,-0.006475209630987618,df_xlc
2023-09-Q2,2023-09-18,66.14770041027391,64.50482177734375,-0.02483651922501292,df_xlc
2023-10-Q1,2023-10-02,64.69174773847502,65.9804458618164,0.019920595259709538,df_xlc
2023-10-Q2,2023-10-16,66.47232798831104,63.66864013671875,-0.042178270814966896,df_xlc
2023-11-Q1,2023-11-01,63.64895906554017,68.6365966796875,0.0783616525293288,df_xlc
2023-11-Q2,2023-11-16,68.6611926316494,68.6365966796875,-0.00035822203225991913,df_xlc
2023-12-Q1,2023-12-01,68.51855168375589,69.86629486083984,0.019669755766356538,df_xlc
2023-12-Q2,2023-12-18,70.01815832035882,71.65521240234375,0.0233804218970571,df_xlc
2024-01-Q1,2024-01-02,71.31003761578957,72.78929901123047,0.02074408379099439,df_xlc
2024-01-Q2,2024-01-16,72.48358624999922,74.83068084716797,0.03238104953959523,df_xlc
2024-02-Q1,2024-02-01,75.51113233764441,79.09093475341797,0.04740761136737616,df_xlc
2024-02-Q2,2024-02-16,78.65701914183758,78.26255798339844,-0.005014951783614299,df_xlc
2024-03-Q1,2024-03-01,78.32172037426737,78.19352722167969,-0.0016367509801253316,df_xlc
2024-03-Q2,2024-03-18,79.66095569034624,80.74868774414062,0.013654519260634485,df_xlc
2024-04-Q1,2024-04-01,80.63991871330929,79.40386962890625,-0.015328005088862154,df_xlc
2024-04-Q2,2024-04-16,79.176418213664,76.99109649658203,-0.02760066401570091,df_xlc
2024-05-Q1,2024-05-01,77.09987084521711,81.60897064208984,0.05848388262446038,df_xlc
2024-05-Q2,2024-05-16,81.43098856026283,82.33082580566406,0.011050304820201307,df_xlc
2024-06-Q1,2024-06-03,82.56815064892298,83.19111633300781,0.007544866624585809,df_xlc
2024-06-Q2,2024-06-17,82.87469612953021,84.92801666259766,0.024776205874205343,df_xlc
2024-07-Q1,2024-07-01,85.05690139339133,85.87981414794922,0.009674849907262533,df_xlc
2024-07-Q2,2024-07-16,86.18715968523442,85.0569076538086,-0.013113925967088816,df_xlc
2024-08-Q1,2024-08-01,86.81177164309291,85.2651138305664,-0.017816222192598954,df_xlc
2024-08-Q2,2024-08-16,85.25518356172371,86.57382202148438,0.015466959364482339,df_xlc
2024-09-Q1,2024-09-03,86.21690483349546,86.127685546875,-0.001034823585847407,df_xlc
2024-09-Q2,2024-09-16,86.39536914150693,89.8995361328125,0.04055966223798516,df_xlc
2024-10-Q1,2024-10-01,90.21776269379298,90.5459442138672,0.003637659705529402,df_xlc
2024-10-Q2,2024-10-16,90.13820624630164,91.53045654296876,0.015445728893947817,df_xlc
2024-11-Q1,2024-11-01,91.86857235453864,94.62323760986328,0.02998484884138453,df_xlc
2024-11-Q2,2024-11-18,94.85196074090082,97.8552474975586,0.03166288533414296,df_xlc
2024-12-Q1,2024-12-02,97.92486541018302,100.38118743896484,0.025083741688006433,df_xlc
2024-12-Q2,2024-12-16,101.04747638498183,96.52432250976562,-0.04476266045461045,df_xlc
2025-01-Q1,2025-01-02,97.0328256900008,96.81346893310548,-0.0022606448419437027,df_xlc
2025-01-Q2,2025-01-16,96.65394713211674,102.07788848876952,0.056117122141310635,df_xlc
2025-02-Q1,2025-02-03,100.82161272962315,104.9992446899414,0.04143587716179023,df_xlc
2025-02-Q2,2025-02-18,104.94939283011546,101.69901275634766,-0.03097092785500229,df_xlc
2025-03-Q1,2025-03-03,102.03800961302362,96.29500579833984,-0.05628298549201381,df_xlc
2025-03-Q2,2025-03-17,96.295012424212,96.4499969482422,0.0016094761309904462,df_xlc
2025-04-Q1,2025-04-01,96.1500015258789,92.11000061035156,-0.04201768956228224,df_xlc
2025-04-Q2,2025-04-16,91.30999755859376,95.44000244140624,0.04523058803240293,df_xlc
2025-05-Q1,2025-05-01,96.73999786376952,101.08999633789062,0.044965873167030976,df_xlc
2025-05-Q2,2025-05-16,101.47000122070312,101.4000015258789,-0.000689856055800821,df_xlc
1998-12-Q2,1998-12-22,18.791144107748394,19.39431953430176,0.03209891974085027,df_xly
1999-01-Q1,1999-01-04,19.417519724326013,19.429126739501957,0.000597759927154993,df_xly
1999-01-Q2,1999-01-19,19.6495100155811,20.39187240600586,0.03778019858185278,df_xly
1999-02-Q1,1999-02-01,20.484668458901798,19.858295440673828,-0.030577649791338136,df_xly
1999-02-Q2,1999-02-16,20.03228902871771,20.264284133911133,0.011581058203625247,df_xly
1999-03-Q1,1999-03-01,20.206278266295687,21.737409591674805,0.07577502918650106,df_xly
1999-03-Q2,1999-03-16,21.87660447926992,21.25008201599121,-0.028638926295549875,df_xly
1999-04-Q1,1999-04-01,21.36621062030417,22.01649475097656,0.030435164298831197,df_xly
1999-04-Q2,1999-04-16,22.01648632735484,21.807470321655277,-0.00949361322200933,df_xly
1999-05-Q1,1999-05-03,21.85392008402739,21.90036392211914,0.0021251948352138243,df_xly
1999-05-Q2,1999-05-17,21.551997263194163,20.82043838500977,-0.03394390177627425,df_xly
1999-06-Q1,1999-06-01,20.85528076408708,20.55335998535156,-0.01447694625408404,df_xly
1999-06-Q2,1999-06-16,20.948169808970032,22.162403106689453,0.05796369366833586,df_xly
1999-07-Q1,1999-07-01,21.99961025580484,22.22054100036621,0.010042484480063766,df_xly
1999-07-Q2,1999-07-16,22.278677770672186,20.51127243041992,-0.07933169815754922,df_xly
1999-08-Q1,1999-08-02,20.58103762920212,20.16242790222168,-0.020339583189259762,df_xly
1999-08-Q2,1999-08-16,20.139181343226166,19.720582962036133,-0.020785272949082886,df_xly
1999-09-Q1,1999-09-01,19.825233183142995,19.732213973999023,-0.004691960406451302,df_xly
1999-09-Q2,1999-09-16,19.40664317793045,19.434335708618164,0.0014269613984145843,df_xly
1999-10-Q1,1999-10-01,19.539138793945312,19.62065315246582,0.004171850119912504,df_xly
1999-10-Q2,1999-10-18,19.59736707862818,21.157691955566406,0.07961910754020778,df_xly
1999-11-Q1,1999-11-01,21.23920892347518,21.437170028686523,0.009320549834252219,df_xly
1999-11-Q2,1999-11-16,21.518673002945533,21.169342041015625,-0.016233852425848516,df_xly
1999-12-Q1,1999-12-01,21.425518035888672,22.1474666595459,0.03369573713213988,df_xly
1999-12-Q2,1999-12-16,22.310483728416663,23.1778621673584,0.03887761688631443,df_xly
2000-01-Q1,2000-01-03,23.13123603282628,22.489988327026367,-0.027722154790599925,df_xly
2000-01-Q2,2000-01-18,22.38507124629334,20.298126220703125,-0.09322932246354962,df_xly
2000-02-Q1,2000-02-01,20.473004377073305,20.28647232055664,-0.009111122778127902,df_xly
2000-02-Q2,2000-02-16,20.1465537331321,19.167211532592773,-0.048610904550327474,df_xly
2000-03-Q1,2000-03-01,19.17887174166166,19.63356208801269,0.023707877735233144,df_xly
2000-03-Q2,2000-03-16,20.029962244287,21.879695892333984,0.09234833423485717,df_xly
2000-04-Q1,2000-04-03,22.171730680253116,20.93348503112793,-0.05584794741476855,df_xly
2000-04-Q2,2000-04-17,21.213845983396805,21.42411422729492,0.009911839845668796,df_xly
2000-05-Q1,2000-05-01,21.51756128583636,21.51757049560547,4.2801175212200253e-07,df_xly
2000-05-Q2,2000-05-16,21.868014582272234,20.26763343811035,-0.07318365085869595,df_xly
2000-06-Q1,2000-06-01,20.18586008172286,19.57841110229492,-0.0300927964906461,df_xly
2000-06-Q2,2000-06-16,19.49882325584107,19.171117782592773,-0.01680642308248678,df_xly
2000-07-Q1,2000-07-03,19.24134236071483,21.13738441467285,0.09854000923704682,df_xly
2000-07-Q2,2000-07-17,21.067153956152016,19.475414276123047,-0.07555551563072667,df_xly
2000-08-Q1,2000-08-01,19.569053469111005,19.709497451782227,0.007176840867286067,df_xly
2000-08-Q2,2000-08-16,19.311564911646528,18.66783905029297,-0.033333697413891986,df_xly
2000-09-Q1,2000-09-01,18.585922203697013,19.793615341186523,0.06497891921926169,df_xly
2000-09-Q2,2000-09-18,19.535487775577607,18.69070625305176,-0.043243431248333304,df_xly
2000-10-Q1,2000-10-02,18.67898501182089,16.754764556884766,-0.10301525771975265,df_xly
2000-10-Q2,2000-10-16,16.94249841384205,18.456056594848636,0.08933500502912886,df_xly
2000-11-Q1,2000-11-01,18.585117393002985,18.39739227294922,-0.010100830470107338,df_xly
2000-11-Q2,2000-11-16,18.326988869525017,17.998470306396484,-0.017925397645371478,df_xly
2000-12-Q1,2000-12-01,18.139266731838383,17.85533332824707,-0.015652970309596215,df_xly
2000-12-Q2,2000-12-18,18.020004523330776,19.266817092895508,0.06919046928930923,df_xly
2001-01-Q1,2001-01-02,19.40797298326405,20.207813262939453,0.04121194317227901,df_xly
2001-01-Q2,2001-01-16,20.184298635749688,21.507326126098636,0.06554736006559332,df_xly
2001-02-Q1,2001-02-01,21.45463047477737,20.76958274841309,-0.03193006410292835,df_xly
2001-02-Q2,2001-02-16,20.55128221215711,19.97162437438965,-0.02820543418086894,df_xly
2001-03-Q1,2001-03-01,19.964101848579087,19.63286781311035,-0.016591481950003716,df_xly
2001-03-Q2,2001-03-16,19.552153665087346,19.680391311645508,0.006558747888072573,df_xly
2001-04-Q1,2001-04-02,19.491815348999506,19.06184196472168,-0.02205917594534857,df_xly
2001-04-Q2,2001-04-16,19.46164260500504,20.593135833740234,0.05813965715536282,df_xly
2001-05-Q1,2001-05-01,20.668555819636115,20.992921829223636,0.015693694925668595,df_xly
2001-05-Q2,2001-05-16,20.84205054536625,21.083446502685547,0.011582159672526423,df_xly
2001-06-Q1,2001-06-01,20.89485828832706,20.395809173583984,-0.02388382385066814,df_xly
2001-06-Q2,2001-06-18,20.607476235346,20.91741752624512,0.015040235269931297,df_xly
2001-07-Q1,2001-07-02,20.89474347158809,21.66582489013672,0.03690312922946949,df_xly
2001-07-Q2,2001-07-16,21.6884904226981,21.84725379943848,0.007320167224466101,df_xly
2001-08-Q1,2001-08-01,21.77165698976327,20.94010162353516,-0.03819439956357455,df_xly
2001-08-Q2,2001-08-16,20.93254140830523,19.934663772583008,-0.047671117245529616,df_xly
2001-09-Q1,2001-09-04,19.98758937621511,18.460548400878903,-0.07639945701272804,df_xly
2001-09-Q2,2001-09-17,16.820112673070362,17.416610717773438,0.03546337984156857,df_xly
2001-10-Q1,2001-10-01,17.439352631767036,18.78900718688965,0.077391322007224,df_xly
2001-10-Q2,2001-10-16,19.115047809851585,18.33407020568848,-0.04085669112271863,df_xly
2001-11-Q1,2001-11-01,18.25824455408496,20.58602333068848,0.12749192671333345,df_xly
2001-11-Q2,2001-11-16,20.851409871598147,20.77558135986328,-0.003636613169172419,df_xly
2001-12-Q1,2001-12-03,20.5860151047561,20.85898971557617,0.01326019676129554,df_xly
2001-12-Q2,2001-12-17,20.851395077065185,21.719497680664062,0.04163283081973346,df_xly
2002-01-Q1,2002-01-02,21.90935125400484,21.43851661682129,-0.021490122264459375,df_xly
2002-01-Q2,2002-01-16,21.301823918138176,22.4333610534668,0.053119260570224605,df_xly
2002-02-Q1,2002-02-01,22.365017447100925,22.17515563964844,-0.00848923135881993,df_xly
2002-02-Q2,2002-02-19,22.09921158849688,22.554866790771484,0.02061861801946747,df_xly
2002-03-Q1,2002-03-01,22.554869980724398,23.22960662841797,0.029915341931485626,df_xly
2002-03-Q2,2002-03-18,23.38167806862973,22.841806411743164,-0.023089517155352887,df_xly
2002-04-Q1,2002-04-01,22.317151611780798,22.803794860839844,0.021805795718220444,df_xly
2002-04-Q2,2002-04-16,22.88743377731193,22.203094482421875,-0.029900219550539273,df_xly
2002-05-Q1,2002-05-01,22.24111246041732,22.644119262695312,0.018119903084669313,df_xly
2002-05-Q2,2002-05-16,22.811397552490234,22.08903694152832,-0.03166665300973884,df_xly
2002-06-Q1,2002-06-03,22.05101098580179,21.290632247924805,-0.03448271548032771,df_xly
2002-06-Q2,2002-06-17,21.359068771749445,20.925600051879883,-0.020294364164550546,df_xly
2002-07-Q1,2002-07-01,20.92559526350338,19.08213233947754,-0.08809608046090085,df_xly
2002-07-Q2,2002-07-16,19.15830586804932,18.427026748657227,-0.038170343684284916,df_xly
2002-08-Q1,2002-08-01,18.39654995840732,18.952640533447266,0.030227981675760313,df_xly
2002-08-Q2,2002-08-16,18.815524564379267,18.983104705810547,0.008906482562199489,df_xly
2002-09-Q1,2002-09-03,18.602226226797445,19.08213233947754,0.02579831611706589,df_xly
2002-09-Q2,2002-09-16,19.120233842080644,17.290754318237305,-0.09568290529046465,df_xly
2002-10-Q1,2002-10-01,17.275500400358794,18.381437301635746,0.06401764786240186,df_xly
2002-10-Q2,2002-10-16,18.38144618047157,18.457714080810547,0.004149178448211724,df_xly
2002-11-Q1,2002-11-01,18.305177496423138,19.106014251708984,0.04374919366077338,df_xly
2002-11-Q2,2002-11-18,19.159403057846188,19.311954498291016,0.007962223039217026,df_xly
2002-12-Q1,2002-12-02,19.86874034883844,17.93906593322754,-0.09712112503013876,df_xly
2002-12-Q2,2002-12-16,17.96194305301496,17.66664695739746,-0.01644009752986786,df_xly
2003-01-Q1,2003-01-02,17.83482060397343,18.40817070007324,0.03214779160560054,df_xly
2003-01-Q2,2003-01-16,18.385232121647817,17.07801628112793,-0.0711014052947799,df_xly
2003-02-Q1,2003-02-03,17.085652095682953,16.62697982788086,-0.026845464559001907,df_xly
2003-02-Q2,2003-02-18,16.856320451098306,17.001562118530273,0.008616451487934567,df_xly
2003-03-Q1,2003-03-03,17.123877127002547,16.856319427490234,-0.015624831778920134,df_xly
2003-03-Q2,2003-03-17,16.82574181333946,17.401241302490234,0.034203513612369785,df_xly
2003-04-Q1,2003-04-01,17.4012365261654,18.84049797058105,0.08271029718212869,df_xly
2003-04-Q2,2003-04-16,19.024230244249136,19.437633514404297,0.021730354650229773,df_xly
2003-05-Q1,2003-05-01,19.4376337639147,19.8204288482666,0.019693502254505234,df_xly
2003-05-Q2,2003-05-16,19.80511414774993,20.47115135192871,0.033629556447391164,df_xly
2003-06-Q1,2003-06-02,20.70846997317948,21.022348403930664,0.015157007309458577,df_xly
2003-06-Q2,2003-06-16,21.244368468391603,20.76791763305664,-0.02242715927488494,df_xly
2003-07-Q1,2003-07-01,20.58392508024967,21.36588478088379,0.03798885283470113,df_xly
2003-07-Q2,2003-07-16,21.4962029381941,21.151227951049805,-0.016048182469069833,df_xly
2003-08-Q1,2003-08-01,21.197229480852595,21.618865966796875,0.019891112955357823,df_xly
2003-08-Q2,2003-08-18,21.65720767596165,22.2321720123291,0.02654840573033017,df_xly
2003-09-Q1,2003-09-02,22.423834167192865,21.848857879638672,-0.02564130127199259,df_xly
2003-09-Q2,2003-09-16,21.956187132620563,21.17120361328125,-0.03575226949004521,df_xly
2003-10-Q1,2003-10-01,21.355435065902032,22.798585891723636,0.06757768321591658,df_xly
2003-10-Q2,2003-10-16,22.721814549040168,23.09795570373535,0.016554186457395967,df_xly
2003-11-Q1,2003-11-03,23.259160311785745,22.921401977539062,-0.01452151882179237,df_xly
2003-11-Q2,2003-11-17,22.77555019360108,23.305212020874023,0.023255720400631813,df_xly
2003-12-Q1,2003-12-01,23.48944544852565,23.220781326293945,-0.011437652830947019,df_xly
2003-12-Q2,2003-12-16,23.22077557041605,24.2386417388916,0.04383428819545307,df_xly
2004-01-Q1,2004-01-02,24.338698586647013,24.431062698364254,0.0037949486653290274,df_xly
2004-01-Q2,2004-01-16,24.55421853743301,24.100078582763672,-0.018495394344438157,df_xly
2004-02-Q1,2004-02-02,24.092385419796447,24.42336845397949,0.013738076509064846,df_xly
2004-02-Q2,2004-02-17,24.515738896298608,24.62349510192871,0.0043953888596183575,df_xly
2004-03-Q1,2004-03-01,24.692762355627945,23.653640747070312,-0.04208203171407419,df_xly
2004-03-Q2,2004-03-16,23.92304719528329,24.47154235839844,0.0229274790388448,df_xly
2004-04-Q1,2004-04-01,24.5717390441416,24.34821128845215,-0.00909694487996553,df_xly
2004-04-Q2,2004-04-16,24.348220219185148,24.194061279296875,-0.006331425397853247,df_xly
2004-05-Q1,2004-05-03,24.163234189498745,23.43871688842773,-0.029984285025300404,df_xly
